STATE,YEAR,MONTH_NAME,DATE,EVENT_TYPE,GRP_STORM,N_GRP_STORM,GRP_DISTRICT,N_GRP_DISTRICT,COUNTY,LOCATION,INJURIES_DIRECT,INJURIES_INDIRECT,INJURIES,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS,DAMAGE_PROPERTY,DAMAGE_CROPS, COST (BN) ,EVENT_NARRATIVE
TEXAS,2015,April,4/1/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CHILDRESS,"34.529678,-100.207642",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,October,10/21/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CHILDRESS,"34.529678,-100.207642",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,CHILDRESS,"34.529678,-100.207642",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/27/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,COCHRAN,"33.7250975,-102.7593763",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,January,1/2/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,COCHRAN,"33.7250975,-102.7593763",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/12/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,COCHRAN,"33.7250975,-102.7593763",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/8/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,COCHRAN,"33.7250975,-102.7593763",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/26/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,COCHRAN,"33.7250975,-102.7593763",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,Two tenths of an inch of sleet and freezing rain was reported in Robert Lee.
TEXAS,2015,December,12/26/2015,Winter Storm,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,A National Weather Service Cooperative Observer measured 4 inches of snow 4 miles north of Water Valley.
TEXAS,2015,May,5/9/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,About half an inch of snow was reported 10 miles southwest of Robert Lee or 11 miles northeast of Water Valley at 530 AM.
TEXAS,2015,April,4/16/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,A trained spotter measured 0.1 inches of sleet in Robert Lee.
TEXAS,2015,April,4/24/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,A National Weather Service Cooperative Observer estimated 1.5 inches of snow 11 miles northeast of Water Valley.
TEXAS,2015,April,4/24/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,A volunteer rainfall observer estimated one inch of snow 4 miles north of Water Valley.
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,COKE,"31.911149,-100.487319",0,0,0,0,0,0,0,0, $- ,The Coke County Sheriff's office reported icy roads across much of the county as the temperature remained below freezing through the day.
TEXAS,2015,May,5/27/2015,Sleet,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLEMAN,"32.896653,-97.400197",0,0,0,0,0,0,0,0, $- ,Trained spotters measured 0.6 inches of sleet in Coleman and 0.4 inches in Talpa.
TEXAS,2015,December,12/27/2015,Winter Storm,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLEMAN,"32.896653,-97.400197",0,0,0,0,0,0,0,0, $- ,A quarter of an inch of freezing rain was reported in Santa Anna.
TEXAS,2015,May,5/28/2015,Winter Storm,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLEMAN,"32.896653,-97.400197",0,0,0,0,0,0,0,0, $- ,The sheriff's office estimated 0.10 inches of sleet in Coleman.
TEXAS,2015,May,5/6/2015,Winter Weather,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLEMAN,"32.896653,-97.400197",0,0,0,0,0,0,0,0, $- ,National Weather Service Cooperative Observers measured 2 inches of snow in Silver Valley and Glencove; 1.5 inches of snow 12 miles south southeast of Santa Anna; and one inch of snow was measured in Burkett.
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,A public report stated that 4 inches of snow fell in McKinney.
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 3 inches of snow was measured in Wylie, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 3.5 inches of snow fell in Frisco, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,A public report stated that 3 inches of snow fell in Plano.
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 4 inches of snow fell 3 miles northwest of Plano, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,Amateur radio reported that 2 inches of snow fell in Fairview.
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"Amateur radio reported 2 inches of snow in Fairview, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 3.5 inches of snow fell in Frisco, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,A trained spotter measured 4 inches of snow in the Lucas/Murphy area.
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A social media report stated that 5.3 inches of snow fell in McKinney, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A trained spotter reported 3 inches of snow, along with less than a tenth of an inch of ice."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A trained spotter reported 5.5 inches of snow along with brief freezing rain 2 miles southwest of Anna, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 4.5 inches of snow fell in McKinney, TX."
TEXAS,2015,March,3/5/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A social media report stated that 3 inches of snow was measured in McKinney, TX."
TEXAS,2015,October,10/1/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A social media report stated that 2 inches of snow was measured near Frisco, TX."
TEXAS,2015,August,8/24/2015,Heavy Snow,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A public report stated that 3.25 inches of snow fell in the eastern part of Allen, TX."
TEXAS,2015,September,9/1/2015,Winter Weather,Winter Storm,10,DISTRICT 4 - HURST/GARLAND,4,COLLIN,"33.096727,-96.805334",0,0,0,0,0,0,0,0, $- ,"A social media report stated that 1 inch of snow was measured in Plano, TX."
TEXAS,2016,March,3/23/2016,Blizzard,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,Total snowfall amounts ranged from 3 to 4 inches occurred across the county. Blizzard conditions existed due to strong winds and reduced visibility from blowing snow. Visibility was lower than one quarter mile for a period. The strong winds also caused significant drifting of snow. The West Texas mesonet site near Dozier measured a peak wind gust of 61 mph.
TEXAS,2015,April,4/12/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,"One inch of ice accumulated from freezing rain at Wellington. Minimal amounts of sleet occurred. As of 7:36 PM, three tenths of an inch of ice accumulation was reported one mile south of Wellington."
TEXAS,2015,July,7/2/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,"At 8:48 AM CST, the Sheriff's Department reported icy roads from earlier light freezing rain."
TEXAS,2015,May,5/16/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,"A wet snow, mixed with rain at times, accumulated to a total of 3 inches at Wellington."
TEXAS,2015,May,5/16/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,"Beginning during the pre-dawn hours of the 22nd and lasting through the morning of the 23rd, snow resulted in an estimated 1 to 2 inches in Collingsworth County. A public report of 1.1 inches was received from Wellington."
TEXAS,2015,May,5/19/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,Snow accumulated to a depth of 3 inches Wellington.
TEXAS,2015,December,12/26/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,COLLINGSWORTH,"34.840485,-100.204928",0,0,0,0,0,0,0,0, $- ,The Fire Department and county officials estimated 1.5 to 3.5 inches of total snow accumulation across the county.
TEXAS,2015,June,6/17/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,COMAL,"29.881355,-98.408614",0,0,0,0,0,0,0,0, $- ,"A strong arctic cold front moved through South Central Texas bringing winter precipitation. Freezing rain and drizzle spread across most of South Central Texas. Ice accumulated on roads in Jollyville (TX360 and MOPAC) and near Mountain Home where there were icy spots on I10 from Hwy16 to the Kerr Kimble County line as well as on Hwy16 from Kerrville to the Kerr Bandera County line. The ASOS at Burnet Municipal Airport-Kate Craddock Field (KBMQ) reported 0.11 inches of ice. Elsewhere a thin layer of ice accumulated on elevated surfaces in Johnson City, Anderson Mill, New Braunfels, Hollywood Park, Bandera, Cedar Park, Rocksprings, Utopia, and Sabinal."
TEXAS,2015,June,6/14/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,COMAL,"29.881355,-98.408614",0,0,0,0,0,0,0,0, $- ,An upper level trough combined with warm moist flow over cold surface air to produce snow across South Central Texas. Snow accumulated mainly on grassy areas. Snowfall totals were generally a trace.
TEXAS,2015,October,10/30/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,COMAL,"29.881355,-98.408614",0,0,0,0,0,0,0,0, $- ,A cold front brought below freezing temperatures and light precipitation. Precipitation was a mix of sleet and snow with little or no accumulation. Winter precipitation was first reported in Cedar Park at 5:55 PM on the 16th. Snow and sleet spread as far west as Kendall and Bexar Counties and as far south as Gonzales.
TEXAS,2015,October,10/30/2015,Winter Weather,Winter Storm,10,DISTRICT 18 - SAN ANTONIO,18,COMAL,"29.881355,-98.408614",0,0,0,0,0,0,0,0, $- ,"A cold front moved through South Central Texas on February 26th and brought freezing temperatures. On February 27th low level flow from the south to southeast started to produce isentropic upglide and light precipitation. In places where the temperatures remained below freezing the precipitation fell as freezing drizzle. Light icing was reported on elevated surfaces in Comal, Kerr, Blanco, and Real Counties."
TEXAS,2015,April,4/26/2015,Winter Weather,Winter Storm,10,DISTRICT 7 - ABILENE,7,COMANCHE,"31.9004145,-98.60464",0,0,0,0,0,0,0,0, $- ,"Freezing rain of a tenth of an inch measured. A glaze had formed on bridges, patchy ice elsewhere. No accidents yet."
TEXAS,2015,April,4/26/2015,Winter Storm,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CONCHO,"31.462315,-100.014384",0,0,0,0,0,0,0,0, $- ,A quarter inch of freezing rain and sleet was reported in Eden.
TEXAS,2015,April,4/26/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CONCHO,"31.462315,-100.014384",0,0,0,0,0,0,0,0, $- ,The Concho County Sheriff's office reported a quarter inch of ice on most surfaces due to freezing rain. The temperature remained below freezing through the day.
TEXAS,2015,December,12/28/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CONCHO,"31.462315,-100.014384",0,0,0,0,0,0,0,0, $- ,National Weather Service Cooperative Observers measured the following snowfall amounts:  2.5 inches in Eden and an inch 5 miles northeast of Paint Rock.
TEXAS,2015,October,10/1/2015,Heavy Snow,Winter Storm,10,DISTRICT 22 - SHERMAN,22,COOKE,"33.490924,-97.313913",0,0,0,0,0,0,0,0, $- ,An average of four to five inches of snow fell across the county.
TEXAS,2015,May,5/7/2015,Heavy Snow,Winter Storm,10,DISTRICT 22 - SHERMAN,22,COOKE,"33.490924,-97.313913",0,0,0,0,0,0,0,0, $- ,"Emergency management reported 2.5 inches of snow in Gainesville, TX."
TEXAS,2015,September,9/1/2015,Heavy Snow,Winter Storm,10,DISTRICT 22 - SHERMAN,22,COOKE,"33.490924,-97.313913",0,0,0,0,0,0,0,0, $- ,"Emergency management reported 3 inches of snow in Muenster, TX."
TEXAS,2015,November,11/17/2015,Heavy Snow,Winter Storm,10,DISTRICT 22 - SHERMAN,22,COOKE,"33.490924,-97.313913",0,0,0,0,0,0,0,0, $- ,"Emergency management reported 4 inches of snow near Lake Kiowa, or 10 miles southeast of Gainesville, TX."
TEXAS,2015,November,11/5/2015,Sleet,Winter Storm,10,DISTRICT 22 - SHERMAN,22,COOKE,"33.490924,-97.313913",0,0,0,0,0,0,0,0, $- ,Emergency Management reported a tenth of an inch of sleet on area roads.
TEXAS,2015,October,10/1/2015,Winter Weather,Winter Storm,10,DISTRICT 11 - WACO,11,CORYELL,"31.417739,-97.833033",0,0,0,0,0,0,0,0, $- ,Minor icing on windshields was reported by Copperas Cove Police Department.
TEXAS,2015,January,1/1/2015,Heavy Snow,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,COTTLE,"34.057594,-100.261784",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/8/2015,Winter Storm,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,COTTLE,"34.057594,-100.261784",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/22/2015,Winter Weather,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,COTTLE,"34.057594,-100.261784",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/27/2015,Winter Weather,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,COTTLE,"34.057594,-100.261784",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,December,12/27/2015,Winter Weather,Winter Storm,10,DISTRICT 3 - WICHITA FALLS,3,COTTLE,"34.057594,-100.261784",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,May,5/6/2015,Heavy Snow,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,CRANE,"31.500553,-102.347244",0,0,0,0,0,0,0,0, $- ,Reports of 4.4-7.5 inches of snow in and around Crane.
TEXAS,2015,December,12/26/2015,Ice Storm,Winter Storm,10,DISTRICT 9 - MIDLAND/FT STOCKTON,9,CRANE,"31.500553,-102.347244",0,0,0,0,0,0,0,0, $- ,Near 0.25 inch of ice and sleet accumulation.  Roads between Crane and Rankin were very icy.
TEXAS,2015,May,5/16/2015,Winter Storm,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CROCKETT,"30.798496,-101.498604",0,0,0,0,0,0,0,0, $- ,A quarter inch of freezing rain and sleet was reported in Ozona.
TEXAS,2015,May,5/16/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CROCKETT,"30.798496,-101.498604",0,0,0,0,0,0,0,0, $- ,A National Weather Service Cooperative Observer estimated 1.5 inches of snow 9 miles west southwest of Barnhart.
TEXAS,2015,December,12/26/2015,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CROCKETT,"30.798496,-101.498604",0,0,0,0,0,0,0,0, $- ,"The Crockett County Sheriff's office reported some icy spots on area roads, especially on bridges and overpasses. They reported six accidents in the area."
TEXAS,2016,June,6/27/2016,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CROCKETT,"30.798496,-101.498604",0,1,1,0,2,2,0,0,"$3,100,000,000","Local law enforcement reported icy roads throughout the county, resulting in a few accidents."
TEXAS,2016,May,5/26/2016,Winter Weather,Winter Storm,10,DISTRICT 10 - SAN ANGELO,10,CROCKETT,"30.798496,-101.498604",0,0,0,2,0,2,0,0,"$3,100,000,000","At 628 AM CST, law enforcement reported two rollover accidents on Interstate 10 overpasses,  resulting in two fatalities at mile markers 343 and 369."
TEXAS,2016,November,11/2/2016,Blizzard,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,February,2/27/2015,Heavy Snow,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/8/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,April,4/11/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,June,6/26/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2015,November,11/27/2015,Winter Weather,Winter Storm,10,DISTRICT 2 - LUBBOCK,2,CROSBY,"33.6412771,-101.23772",0,0,0,0,0,0,0,0, $- ,
TEXAS,2016,March,3/23/2016,Blizzard,Winter Storm,10,DISTRICT 1 - AMARILLO,1,DALLAM,"36.337083,-102.916844",0,0,0,0,0,0,0,0, $- ,Total snowfall accumulation ranged from 1.5 to 2 inches across the county. Blizzard conditions existed due to strong winds and reduced visibility from blowing snow. Visibility was lower than one quarter mile for a period. The strong winds also caused significant drifting of snow. A peak wind gust of 69 mph was measured by the Automated Surface Observing System at the Dalhart Airport.
TEXAS,2015,June,6/11/2015,Ice Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,DALLAM,"36.337083,-102.916844",0,0,0,0,0,0,0,0, $- ,One half to three quarters of an inch of ice from predominately freezing rain accumulated was reported in Texline. Similar amounts occurred throughout the county. Some sleet also occurred.
TEXAS,2015,March,3/3/2015,Winter Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,DALLAM,"36.337083,-102.916844",0,0,0,0,0,0,0,0, $- ,Approximately 6 inches of snow accumulated in Texline.
TEXAS,2015,February,2/28/2015,Winter Storm,Winter Storm,10,DISTRICT 1 - AMARILLO,1,DALLAM,"36.337083,-102.916844",0,0,0,0,0,0,0,0, $- ,Total snowfall of 9 to 10 inches occurred in Dallam County. A CoCoRaHS Observer in Texline measured 9.3 inches of total snow accumulation at 7:00 AM CST on the 22nd.
TEXAS,2015,November,11/27/2015,Winter Weather,Winter Storm,10,DISTRICT 1 - AMARILLO,1,DALLAM,"36.337083,-102.916844",0,0,0,0,0,0,0,0, $- ,Snow accumulated to a depth of 3.1 inches in Dalhart.
